Time(s) pitch(rad) yaw(rad) roll(rad) pitchspeed(rad/s) yawspeed(rad/s) rollspeed(rad/s) lat(deg) lon(deg) alt[MSL](mm) vnorth[NED](cm/s) veast[NED](cm/s) vdown[NED](cm/s) IAS(m/s) AOA() Sideslip() RCch1() RCch2() RCch3() RCch4() 
0.3 0.027390313255134767 -0.07515579068689833 -0.002439817849698313 0.07184997116116007 0.11165530263629048 -0.23460114225316492 11.14002340179824 0.022207888051620873 99.75618563386007 34.65720231345883 0.0849183629915264 -1.3766097817879497 29.5509050141435 0.07885001411998767 0.021234056341187885 0.0 -0.0846925174061549 0.630950927734375 -0.0
0.32 0.02871359119044776 -0.07259990595137832 -0.0068777126258373926 0.05924574310452437 0.14443858857414166 -0.21636913421911733 11.83300249676067 0.023865029585259264 99.72811386414085 34.64072347077486 0.08082721947900538 -1.4305750076390167 29.5345289784698 0.08347458884324761 0.017654808915236523 0.0 -0.0846925174061549 0.634918212890625 -0.0
0.34 0.029783577432754144 -0.06953105401646535 -0.010862340848833196 0.04500789288896872 0.16324542456964394 -0.19107375172064747 12.52565841064606 0.0254413395070232 99.69899988924912 34.624881178601306 0.07682778688086905 -1.4808289092519216 29.515383502921324 0.0862295409644113 0.013635664818636038 0.0 -0.0846925174061549 0.634918212890625 -0.0
0.36000000000000004 0.03057500403024748 -0.06621376631626182 -0.014286696275767657 0.029954182560999708 0.16929508580382785 -0.1613729753489354 13.218001398267596 0.026940366191076728 99.66890191930136 34.60942781540142 0.07309276490516907 -1.5289729026848293 29.518789823499574 0.08850200109884179 0.010007436986974611 0.0 -0.0846925174061549 0.634918212890625 -0.0
0.38000000000000006 0.031069994269924 -0.06287056954749118 -0.017107015695784124 0.01429664843128943 0.16559574615425862 -0.13096192089840233 13.910038304380677 0.02836716419934588 99.6378604125548 34.59426989752331 0.06959949179490997 -1.575181027082559 29.514224787055415 0.09175915226226054 0.005627283761465731 0.0 -0.0846925174061549 0.634918212890625 -0.0
0.4000000000000001 0.031247512466667068 -0.05969603822932332 -0.019313162950196854 -0.002317867909234786 0.15196816662764323 -0.09954310938291401 14.601777621375435 0.029728900286286438 99.60592170253791 34.57966553364247 0.06658177904663927 -1.618691589411527 29.530724031092554 0.09382670061103403 0.0013057925079453614 0.0 -0.0846925174061549 0.634918212890625 -0.0
0.4200000000000001 0.03110222586686943 -0.05687017945509967 -0.020912590520356444 -0.017880001542957852 0.13012595157484416 -0.06921023783355078 15.293226040183896 0.03103617523333162 99.57313461691436 34.565176917366756 0.06414952756489577 -1.6600171239509307 29.526362189863836 0.09528799820962279 -0.002118843500731625 0.0 -0.08777246320683153 0.630950927734375 -0.0
0.4400000000000001 0.030636217757884367 -0.05452154745221272 -0.021954331004904223 -0.033735228632638434 0.10356781117684724 -0.04221802433490673 15.984388034726594 0.03229959558893636 99.5395330238356 34.55102028562062 0.06219375588228366 -1.700141172742855 29.525218305120784 0.09613014146948343 -0.0045576850599519615 0.0 -0.08777246320683153 0.630950927734375 -0.0
0.46000000000000013 0.029826435617935253 -0.05271247691614363 -0.022526144713297988 -0.051241268850067634 0.07540649176521697 -0.020439962698552267 16.675269261126672 0.03352749779737138 99.50513340780317 34.53709735680165 0.06059606557822894 -1.7398184568878456 29.51894242043818 0.0954626386559481 -0.007260980270069199 0.0 -0.0846925174061549 0.630950927734375 -0.0
0.48000000000000015 0.02865915727451597 -0.05147779667669345 -0.022715016320449248 -0.06824790773813462 0.04533285168300665 -0.002068996355933661 17.365872448266288 0.03472883466859724 99.46993423544454 34.52321345508501 0.059536247192256336 -1.7800958548842176 29.516261055916118 0.0951624282047545 -0.008861782938118812 0.0 -0.0846925174061549 0.630950927734375 -0.0
